tweet
"@NahasNewman I just wanted to make sure that credit was given to the right person. The Bayesian analysis here is no… https://t.co/2kDZ1lIYuR"
"I thought a coronavirus lockdown would derail my mental health. Instead it's taken away my FOMO. https://t.co/FlYNOklzki"
".@TomHanks recently gave his first public interview since returning from Australia and recovering from COVID-19 alo… https://t.co/I1siv0YwAg"
"Fortune’s May issue is out now, with a cover illustration by @ManshenLo.

In it, we highlight the heroes of the cor… https://t.co/8Li8Kzi7kE"
"How the Super Bowl may have slowed the spread of COVID-19 https://t.co/oLKi9PsH91 https://t.co/prNhPKFOYv"
"Thanks.   My work posture is awful"
"@CNN These things are planned. Not “erupting”.
Dig deeper. Expose this shit."
"'We’re risking our lives out here, every day': US bus drivers lack basic life-saving protections https://t.co/I6LeHkI28K"
"Here's an inspiring story we found from The Washington Post about a beauty queen who went home to the U.K. to be on… https://t.co/RXn046Qvcy"
"@realDonaldTrump WATCH: Thunderbirds fly over Colorado's Front Range Saturday to thank frontline workers… https://t.co/3weeyLRsXA"
"Pennsylvania supreme court rules Covid-19 a ‘natural disaster’. Read more: https://t.co/ip9n5YJTBb #reinsurance #insurance"
"Pentagon #coronavirus number for today, over 5,000 cases but more recoveries than new cases; @NationalGuard numbers… https://t.co/LyNZ8dZ2tl"
"From the archives:  #Fauci On #Coronavirus In US: ‘It’s Going To Get Worse’ https://t.co/JWSw8ZqSsB #cdc"
"United Airlines sees $2.1 billion loss as coronavirus hits LatAm growth hopes, seeks more federal aid - Reuters https://t.co/7sX7iL0f2I"
"@FoolePeter @w_terrence @realDonaldTrump Haaaaa ... here we go again.   The Democrats failed on:

1. Russian Collus… https://t.co/fzXLtTYssB"
"Historic Harlem Church Loses Nine Members In a Month Due To Coronavirus https://t.co/ouaBzXD5nr"
"Best wishes to Wreckless Eric.

Sadly, it took getting sick with Corona for this very talented artist to receive an… https://t.co/m1XCtfZfXj"
"Here’s the bull case for banks, even in a ‘grim’ and ‘unprecedented’ time https://t.co/T5CKwalMPR"
"The story of how a hurry-up collaboration of scientists, engineers, entrepreneurs, physicians and regulatory expert… https://t.co/C2JiHplWTn"
"@CaslerNoel @realDonaldTrump Haaaaa ... here we go again.   The Democrats failed on:

1. Russian Collusion Delusion… https://t.co/2Vn9kO5v2l"
"Why are there still so many coronavirus skeptics? https://t.co/SoxHRGWHRf"
"11 Numbers That Show How the #Coronavirus Has Changed N.Y.C.
https://t.co/KrRKbsW0Ob"
"Trump faces credible accusations of knowingly spreading coronavirus to the Maya of Guatemala. https://t.co/TkdELPzylH"
"MLB 'to allow teams to furlough non-playing employees and cut pay during the coronavirus outbreak' https://t.co/eBavTrmkOZ"
"When navigating your child's education during the #coronavirus quarantine, no one has better advice than teachers.… https://t.co/uazkhSJziI"
"Condos may finally give some ground to co-ops as potential Covid-19 traffic in building raises risk of infection."
"these times are unprecedented
but we will be strong
we will emerge
closer
than ever before
so if you're buying a car
make it
a dodge"
"So shocking and unexpected"
"The @NYCPride March and all related in-person festivities from June 14 to June 28 have been canceled due to the cor… https://t.co/wVkon81IWr"
"Media &amp; gov have done a poor job explaining #coronavirus to public.  Mask wearing &amp; reasons we don’t: “God has got… https://t.co/rr8Qbph73h"
"On this 4/20, more than ever, it's important that we as a society commit to ending the war on drugs, freeing non-vi… https://t.co/5YpF2DRdOJ"
"The Coronavirus in America: The Year Ahead https://t.co/uro8To9puk"
"Need More Than Netflix? These 15 Short Films Are Worth Your Time https://t.co/nOMVEigvVh"
"You did not have an answer and he put you in your place as he should have. Show some respect for the highest positi… https://t.co/UzQLF3b73F"
"I always forget this guy is a weirdo."
"Government Sanctioned Suicide: Study Finds Coming Economic Crisis Could Lead to 831,600 Suicides - Or 13 Times the… https://t.co/rQrSWLaBGP"
"Toilet Paper Shortages May Get Worse on Sawmill Slowdown in Canada #coronavirus #COVID2019 https://t.co/ids3eacKL3"
"That's Europe For You."
"“If they have a check, it’s possible they could find a place to stay,” she said. “It would help protect them potent… https://t.co/yirCcpdaqz"
"Via @TPM: Where Things Stand: Rick Gates Also Hopes To Avoid COVID-19 Spread In Jail https://t.co/l4KS8CCLmb https://t.co/MXW7ltUXCY"
"@HarlemGrown’s work with our Harlem Community through HG Meals in collaboration with @ChefJJ to provide hot, nutrit… https://t.co/zd7WBJoXSe"
"We’re all living in uncertain times right now, but the one thing that I can count on is that once a week the vegeta… https://t.co/TpULskbt2m"
"OSHA clarifies requirements for recording COVID-19 cases. https://t.co/OHQfTKHnVj #safetyprofessional… https://t.co/Jnao9ldhOz"
"Crime scene company shifts to coronavirus cleanup, earns $30M in just weeks https://t.co/O5dqT4ThXc #FoxBusiness"
"Dark times ahead!! Gotta stay prepared!! #covi̇d19 #Coronavirus #preparation #staysafe #stayhealthy #stayhome… https://t.co/KusXGH7ZoT"
"How contemporary art is changing in the Covid-19 era https://t.co/pGLLGVxPSm"
"That might be problematic even when you’re alive."
"Ignorance, selflessness and humiliation  #COVID19 #coronavirus"
"Coronavirus accelerates decline of slumping coal industry https://t.co/gcJnOrEN5F"
"Under what authority does she have the right to suspend our Constitutional rights that are in the Bill Of Rights?"
"It's safe to go outside. The media, doctors, the world is lying. Coronavirus is a hoax! Freedom over Fear! Trump 20… https://t.co/3ifGtqboPX"
"This is an ongoing gut check for corporate journalism. Journalists at for-profit companies certainly believe they a… https://t.co/58qdPUzLKR"
"I am an EX VAXXER (suffered a vaccine injury) &amp; I will NEVER change my mind."
"This is INSANE. APPENDICITIS is no joke, I speak from experience.

https://t.co/NNK8ZsPCJf"
"Researchers are studying what role some blood-pressure medications may play in Covid-19 https://t.co/kG8d7BP3Dv via @WSJ"
"@DavidBegnaud @IAmJulesWard Marx was right.... https://t.co/TzQwQu0UjU"
"OF COURSE. WATCH: Pat Robertson blames coronavirus pandemic on ‘wicked’ same-sex marriage - https://t.co/m3tg9y2l7A"
"Damn fools! All of them!"
"Are you worried about how coronavirus will hit the markets? Here is how you can be prepared when it’s bumpy out the… https://t.co/vzn0xh5nTP"
"Australia joins US in seeking probe of China amid questions over coronavirus origin https://t.co/GcCAGN8AX2 #FoxNews"
"Will COVID-19 rebalance economic geography?  https://t.co/gR8POc8oX2 via @urbanexus"
"In the coronavirus pandemic, teachers are struggling just to make contact with students. @L_willen's latest:
https://t.co/blVk6zuFLF"
"Over the weekend, we announced the COVID-19 Student Action Fund to support college students working to address the… https://t.co/V66E8cSgAk"
"Covid-19 craters demand in automotive industry https://t.co/nEZbnTh3Fv"
"Government Sanctioned Suicide: Study Finds Coming Economic Crisis Could Lead to 831,600 Suicides - Or 13 Times the… https://t.co/MYgez2IXms"
""Almost everyone that comes up to me says thank goodness for Central Park. What would we do without it? The Park ha… https://t.co/aAR4pyg67o"
"Reports Suggest Many Have Had Coronavirus With No Symptoms https://t.co/LPa6xtPRxA"
"https://t.co/FaHQNOAa5K   National ENQ National ENQ #NationalENQ #National #ENQ Latest News, Breaking News, Politic… https://t.co/IOYLCLDiaM"
"COVID-19 Ramifications For Public Companies—SEC Disclosures, SEC Filings And Shareholder Meeting... https://t.co/CcreLAHbJI"
"Coronavirus: More European countries ease restrictions #Coronavirus https://t.co/QsgofuM8wQ"
"They are already trying to do this in India. India government had to take action against them."
"We are accepting cash donations to help out our doctors, nurses and other #HealthCareHeroes on the front lines batt… https://t.co/cWcBNBpq1M"
"#New #2019  #Conference -  Just Released,   #ThomasSeyfried; #author ;  #Cancer as a #Mitochondrial #Metabolic… https://t.co/jdGDXfIQfA"
"Kentucky Reports Highest Coronavirus Infection Increase After a Week of Protests to Reopen State https://t.co/QxIXqfi3NG"
"ATTACKING THE STATES - Bill Barr is about to take the fall for Trump’s coronavirus policy: report - https://t.co/RCVGbjyjqs"
"The role of universal health coverage in overcoming the covid-19 pandemic https://t.co/ZAEZYStcGZ https://t.co/yaxWENV774"
"#TrumpCampaign stiffing communities of $2 million when facing such devastation from #coronavirus particularly abhor… https://t.co/HuYaVZ6foF"
"*TEXAS NEW COVID-19 CASES DROP 19% FROM SUNDAY TO 535: STATE"
"People don't realize how long the road to recovery is for people who do have serious side effects of the virus. Thi… https://t.co/6zucT6H38o"
"for context: pink person posted a fox news article with a conspiracy about the origins of covid-19"
""Relative viewership of Hannity relative to Carlson is associated with approximately 30 percent more COVID-19 cases… https://t.co/KMZoJLSqG0"
"Coronavirus keeps couple apart on 70th anniversary

https://t.co/h17J3ueVz4 https://t.co/2NHpQkLrmS"
"A billionaires’ compound with its own coronavirus testing center stokes anger on the French Riviera - The Pandemic… https://t.co/7boXoEr5ep"
"This COVID-19 app would listen to your cough and use AI to predict whether you have coronavirus https://t.co/p9bS7f2ZGQ"
"For Obama White House, propaganda was a scandal, now Republicans don't care

The Trump administration spews propaga… https://t.co/rTwsNGdI3j"
"Report Reveals Boris Johnson Skipped Early Gov’t Meetings About Coronavirus Threat #CoronavirusRoundup https://t.co/J4pLl9hIbW"
"Brands Contributing to COVID-19 Relief Efforts https://t.co/mi79c1PSDt"
"Covid19 has been good for his image - defi better than Trump’s handling - so prolly sorry to see it end..."
"@Strandjunker Adding to the growing amount of blood he has on his hands.  @realDonaldTrump encouraging these protes… https://t.co/KAsgkw8y1k"
"@2Quarantino @NYGovCuomo In case you haven't noticed, your beloved administration already offered up the entire US… https://t.co/RwaxVxXpC3"
"Depending on nature of the evaluation and insurance coverage, patients could be subject to cost sharing for health… https://t.co/C6IyIUbdB5"
"i think i'd be a really good gentleman, but in the modern coronavirus sense in that all i'd do is read history book… https://t.co/pyZd8vq2VJ"
"Halliburton Reports First Quarter Financial Results

#CDC #CoronaVirus #COVID19 #Employees #Halliburton #Health… https://t.co/OTd74e3ZN2"
"Via @RawStory: Trump’s golfing business promotes video claiming drinking a bottle of vodka can ‘kill’ COVID-19… https://t.co/o4belkwsEd"
"@JoeBiden Not if you people keep signing off on tax breaks for the wealthy snuck in on cronavirus relief package. https://t.co/vpeuKraUoR"
"Words can spread the virus. All those unmasked anti-quarantine shouters are expressing their freedom to catch… https://t.co/IJQ5pEaBVD"
Obviously
"#coronavirusindia At least 53 journalists in Mumbai have tested positive for COVID-19 and the number is likely to g… https://t.co/Fsos7YaiDv"
""We have a long ways to go before reopening safely following coronavirus shutdowns,” says @IrwinRedlenerMD for… https://t.co/KDbXTx86CW"
"More than 20 states are now shuttered for the school year because of #coronavirus. How some states are amending the… https://t.co/VZ5P2eA8iO"
"Column: Newsom is helping immigrants amid coronavirus pandemic. There’s nothing Trump can do about it… https://t.co/2EfziUB5pT"
"Artists Collaborated on a Coronavirus PSA Campaign That You’ll See All Over NYC https://t.co/Jzj1IMPBPh https://t.co/bOFhRnUiqo"
"Coronavirus Latest: Hundreds Flood Pennsylvania's Capitol Building In Harrisburg To Protest COVID-19 Shutdown Of No… https://t.co/kl3zNyzEdg"
"I myself fit into the first category. Good men shall not go unpunished, it would seem."
"hey y'all! if anyone has legit an extra $1 or more PLEASE donate to Broadway Cares COVID-19 Emergency fund. This is… https://t.co/voCI6hOryG"
"Brooklyn Pharmacy makes at-home deliveries so consumers can receive vital medications. Thank you to all the organiz… https://t.co/K6qsgf9nSR"
"Don't forget to wish for a coronavirus vaccine when you take a hit at 4:20 today"
"#GymJordan says."
"Information is a virus too. And bad information, just like a bad virus, can be deadly."
"COVID-19 Cannot Be the Death Knell for the American Jury Trial https://t.co/zqgzJteDQC"
"whether or not you're carrying Coronavirus. What right do you have  to further overwhelm the already overwhelmed fi… https://t.co/YaublyoGRm"
"Trump’s COVID-19 aid for Palestinians, Yemenis falls well-short of Congress’ directives https://t.co/6gzHIJlEWs via @AlMonitor"
"The less people die or get sick from #coronavirus in #Coronavirusnyc the more pressure the two idiots @NYCMayor and… https://t.co/V3w5Euoq3m"
"Interesting article on the clinical course of patients with COVID-19:

"How does coronavirus kill? Clinicians trace… https://t.co/eVd9kg3cFg"
"are you kidding me that they went in the end with regional advisory council when we could’ve had hanseatlantic leag… https://t.co/pCJBg7Q5df"
"MRC chief Fiona Watt @FionaWattMRC has joined twitter - an essential follow for all biologists"
"‘We need to be the Rosa Parks’: Trump ally plans Wisconsin protest of coronavirus restrictions… https://t.co/yzrJMNK3mc"
"@FallibleAlan @thackerpd @kenjaques 2/
- he an illiterate on novel virual pandemic preparedness and the response we… https://t.co/yOWrRo65Jm"
"We can use data, in a privacy-protected way, to help address the COVID-19 crisis. Important points in… https://t.co/GFIG5XeaZi"
"The coronavirus pandemic has made this year's pre-draft process far more complex — especially for prospects not amo… https://t.co/JEMJQ2ABjL"
"@therealrichardh Those concrete answers regarding COVID-19 will come in time. Scientists are still researching, and… https://t.co/0B8Uc6xAxg"
"Protesting for the Freedom to Catch the Coronavirus https://t.co/zFykAt9mRe"
"Excellent. Let it die. Branson had fleeced UK tax payers for long enough."
"Plunge in U.S. oil prices sinks equities; bonds yields edge lower $DJD #coronavirus #COVID2019 https://t.co/OLiKPIPLTF"
"And then you have Virginia, where genius Ralph Northam inexplicably decided at the beginning of April to close ever… https://t.co/08PWwlEylB"
"@chuckwoolery @TomiLahren Sure.. just make sure everyone who’s willing to go back to work now signs a disclaimer an… https://t.co/WAasiuAftg"
"Abbott Distributes Laboratory-based COVID-19 Antibody Blood Tests in the U.S.

https://t.co/Zoo5RETk75

#bloodtest… https://t.co/fD4vM9eeIE"
"Chris Cornell’s Daughter Shares Temple of the Dog Cover at COVID-19 Benefit https://t.co/996eeFGSqG via @RollingStone ($Livex) @livexlive"
